ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup
2026-09-21T14:17:44+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1958.4,1958.4,4358.8,121,50.0,gen-1790000267-ww6PmuZ1o5iQMg8wED53,Amazon Bedrock,1347,3958,False,0.001992,False
2026-09-21T14:17:45+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1860.9,1860.9,6112.6,121,28.2,gen-1790000268-paw2ztmiekztONWKD5B0,Anthropic,1090,4042,False,0.001998,False
2026-09-21T14:18:00+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,9696.8,9696.8,11396.1,80,46.5,gen-1790000283-bQcWR04jiXQzu8gJb8LK,Amazon Bedrock,8794,10631,False,0.001359,False
2026-09-21T14:18:01+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1807.3,1807.3,3802.4,85,42.1,gen-1790000283-enibXLOsu0t3YpeZV9tS,Anthropic,1384,3362,False,0.001449,False
2026-09-21T14:18:01+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2355.3,2355.3,4338.5,82,40.8,gen-1790000284-IEnWqkEu87X96LOTPINx,Amazon Bedrock,1969,3848,False,0.001398,False
2026-09-21T14:18:01+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1469.8,1469.8,3177.7,69,39.8,gen-1790000284-LWSUgRrv0Ct55DwOqPa1,Anthropic,1016,2734,False,0.001203,False
2026-09-21T14:18:19+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3649.5,3649.5,5927.8,86,37.3,gen-1790000302-9881GRWcKWYBB9VlwrPw,Amazon Bedrock,2884,5096,False,0.00147,False
2026-09-21T14:18:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2073.0,2073.0,7009.3,84,16.8,gen-1790000303-5yyIxvDYuikKpwro69ko,Anthropic,1116,3188,False,0.00144,False
2026-09-21T14:18:21+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3186.1,3186.2,5025.6,121,65.2,gen-1790000304-kl9VPwLpg89TldrHsv8q,Amazon Bedrock,2250,3810,False,0.001995,False
2026-09-21T14:18:22+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1564.3,1564.3,4974.8,127,36.9,gen-1790000305-s1IYbbC1dILhccvOO0C7,Anthropic,935,4122,False,0.002082,False
2026-09-21T14:18:34+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1731.1,1731.1,3194.7,74,49.9,gen-1790000316-HAXhbclGIJqmuk6yYOZR,Amazon Bedrock,1232,2932,False,0.001284,False
2026-09-21T14:18:34+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1611.9,1612.0,3229.4,71,43.3,gen-1790000316-9iHMC1SgJSd5bFvbfJrx,Anthropic,1015,2948,False,0.001233,False
