ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup
2026-09-21T14:22:06+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1516.4,1516.5,4391.9,99,34.1,gen-1790000529-2r76kNrEsTxWAdceBjDx,Amazon Bedrock,1304,3775,False,0.001668,False
2026-09-21T14:22:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1937.9,1937.9,4986.8,93,30.2,gen-1790000534-u8VEnTt2zdJRgFtBxsfn,Anthropic,1072,3435,False,0.001581,False
2026-09-21T14:22:12+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2500.5,2500.5,4313.6,121,66.2,gen-1790000534-0b5ha3zXTTadXCoNG2fJ,Amazon Bedrock,1463,3994,False,0.001995,False
2026-09-21T14:22:12+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1332.4,1332.4,4287.1,127,42.6,gen-1790000534-lC88FJTqg4lJVqN6PvJR,Anthropic,947,4129,False,0.002082,False
2026-09-21T14:22:15+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2258.1,2258.2,3692.2,69,47.4,gen-1790000537-hs5GpzAxVGj1VFikqcf5,Amazon Bedrock,1596,2995,False,0.001206,False
2026-09-21T14:22:17+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1632.2,1632.3,3287.0,78,46.5,gen-1790000540-hl7N4uxNtYyNPIjVFLRg,Anthropic,930,2931,False,0.001335,False
2026-09-21T14:22:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2639.4,2639.5,4065.8,82,56.8,gen-1790000543-D27lBNG6OVOxK0Cjz8YE,,,,,,False
2026-09-21T14:22:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1905.2,1905.2,3683.1,74,41.1,gen-1790000543-Lww0rjMxdNmmAhxVy2Hn,,,,,,False
2026-09-21T14:22:22+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2320.6,2320.6,4282.2,84,42.3,gen-1790000544-E2RCcws60p7QrdWuyD40,,,,,,False
2026-09-21T14:22:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1525.4,1525.4,4102.5,88,33.8,gen-1790000546-2cnD9gIc8TSH6iEZtDeK,Anthropic,958,3261,False,0.0015,False
2026-09-21T14:22:28+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1802.2,1802.2,4405.9,118,44.9,gen-1790000551-BpLIGEKfBRbFe2irda9s,,,,,,False
2026-09-21T14:22:28+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1320.8,1320.8,4343.2,120,39.4,gen-1790000551-VtGofFrrrAfywMRMZKAk,,,,,,False
2026-09-21T14:22:30+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1601.2,1601.2,3608.7,78,38.4,gen-1790000553-UAeG76O7vY2seie8FNp3,Amazon Bedrock,1448,3246,False,0.001341,False
2026-09-21T14:22:31+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1189.6,1189.6,3110.3,77,39.6,gen-1790000553-geqLwWzuYa64cxcRNziT,Anthropic,968,2803,False,0.001329,False
2026-09-21T14:22:33+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2007.1,2007.2,3461.1,84,57.1,gen-1790000555-todKavkTZ8l2vQ7UIZmw,,,,,,False
2026-09-21T14:22:35+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1240.1,1240.1,3461.2,82,36.5,gen-1790000557-ZEyHvVSytXMsyTWYKmqY,Anthropic,1117,3183,False,0.001404,False
2026-09-21T14:22:35+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1481.6,1481.7,3354.3,89,47.0,gen-1790000557-HSAwhEYdHR09iGVphbIq,Amazon Bedrock,1314,3094,False,0.001518,False
2026-09-21T14:22:38+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1335.5,1335.5,3455.5,86,40.1,gen-1790000560-oRRoHHRCKi2PKg9ouF3h,Anthropic,1139,3207,False,0.00147,False
2026-09-21T14:22:41+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2092.5,2092.5,3664.8,93,58.5,gen-1790000564-g7N0bW9QX1OKSMNFpJd2,Amazon Bedrock,1611,3496,False,0.001581,False
2026-09-21T14:22:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2074.5,2074.5,3818.5,93,52.8,gen-1790000564-jD5QODGVagFLvBNJq8mJ,Anthropic,1554,3611,False,0.001572,False
2026-09-21T14:22:42+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1757.5,1757.5,3550.1,85,46.9,gen-1790000564-3u2zap3jQ6eHrUwDgoo8,Amazon Bedrock,1150,3277,False,0.001437,False
2026-09-21T14:22:42+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1731.2,1731.2,3201.6,71,47.6,gen-1790000564-uLSo31l7GhQQIh68Br38,Anthropic,1029,2739,False,0.001227,False
2026-09-21T14:22:44+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1874.8,1874.9,3713.4,73,39.2,gen-1790000567-YaDfw5BzW2hDlpzBj0x8,Amazon Bedrock,1422,2932,False,0.001269,False
2026-09-21T14:22:46+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1236.3,1236.3,3067.4,81,43.7,gen-1790000569-EUrsSACahNvslJ7Lf3Ou,,,,,,False
2026-09-21T14:22:48+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1777.4,1777.4,3516.9,97,55.2,gen-1790000570-vnexplZYSvOWBn4p3H12,Amazon Bedrock,1267,3357,False,0.001632,False
2026-09-21T14:22:51+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1873.3,1873.3,4498.8,85,32.0,gen-1790000574-93Vehk1gsgu2x9TWOoPC,Anthropic,1072,3535,False,0.001452,False
2026-09-21T14:22:52+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1936.6,1936.6,4454.4,109,42.9,gen-1790000574-NJEhXkLGqFbnHyI1JvU0,Amazon Bedrock,1218,3617,False,0.001815,False
2026-09-21T14:22:52+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1627.0,1627.1,3862.7,83,36.7,gen-1790000574-63hGYUVHE4YqgXgqeIIB,Anthropic,720,2967,False,0.001431,False
2026-09-21T14:22:52+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2377.1,2377.1,3515.9,78,67.6,gen-1790000574-QAS76A1BgYWyxEiZsBjD,Amazon Bedrock,1436,3085,False,0.001335,False
2026-09-21T14:22:53+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1596.1,1596.2,3389.7,69,37.9,gen-1790000575-OoiuVJRDINXce5YrOGXm,Anthropic,1106,2704,False,0.001203,False
2026-09-21T14:22:53+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1712.0,1712.0,3680.8,79,39.6,gen-1790000576-PUvhWdvcWWgtTR1RVFAl,Amazon Bedrock,1241,3298,False,0.00135,False
2026-09-21T14:22:59+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,6765.8,6765.9,8716.4,92,46.7,gen-1790000582-UXPc0AWT3EKEWTjB0QII,,,,,,False
2026-09-21T14:23:00+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1759.4,1759.5,3515.8,84,47.3,gen-1790000583-xbXD2L5n62LmIvcJcPHc,Amazon Bedrock,1372,3378,False,0.001443,False
2026-09-21T14:23:02+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1321.7,1321.7,3826.5,92,36.3,gen-1790000584-1qhhqeVAMUkcySr6Npey,Anthropic,1203,3618,False,0.001563,False
2026-09-21T14:23:02+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1424.7,1424.7,3381.8,95,48.0,gen-1790000584-r96xqW8TiTOTtWQbInvJ,Amazon Bedrock,1241,3099,False,0.001611,False
2026-09-21T14:23:02+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1490.7,1490.7,4793.6,121,36.3,gen-1790000584-OJi8ZovoMt25514yGgWA,Anthropic,1311,4323,False,0.001995,False
2026-09-21T14:23:02+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1485.9,1486.0,2996.1,69,45.0,gen-1790000584-1RHjEzg9b21MovtqeNbw,Amazon Bedrock,1353,2792,False,0.001206,False
2026-09-21T14:23:02+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1217.3,1217.3,3257.1,78,37.7,gen-1790000584-P6YyQmtNd9iXFGWczLbv,Anthropic,1016,2965,False,0.001341,False
2026-09-21T14:23:02+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1740.7,1740.7,3726.2,77,38.3,gen-1790000585-bH5NwyQR7lBgMTAUyRjx,Amazon Bedrock,1568,3268,False,0.001323,False
2026-09-21T14:23:09+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1333.7,1333.8,3383.0,81,39.0,gen-1790000592-QtowHJs46AMszkaBYBYg,Anthropic,1220,3220,False,0.001386,False
2026-09-21T14:23:10+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1672.0,1672.0,3411.1,87,49.5,gen-1790000593-hCa0mlfywPh3UPCinihc,Amazon Bedrock,1478,3227,False,0.001485,False
2026-09-21T14:23:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1339.4,1339.4,3725.4,84,34.8,gen-1790000593-8Epwm9yFJ9g02YqLCltY,Anthropic,1107,3234,False,0.001446,False
2026-09-21T14:23:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2223.8,2223.9,3817.6,82,50.8,gen-1790000593-qrRunhgJoDlpQpXYE5Qw,Amazon Bedrock,2078,3578,False,0.001416,False
2026-09-21T14:23:11+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,866.5,866.6,3414.0,106,41.2,gen-1790000594-cX9mXHPYlS2OwdeoiB9a,Anthropic,695,3185,False,0.001767,False
2026-09-21T14:23:12+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1455.5,1455.5,3015.5,69,43.6,gen-1790000594-0wyayAyu7XWgesFyHOid,Amazon Bedrock,1273,2773,False,0.001197,False
2026-09-21T14:23:13+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1432.0,1432.0,2970.6,71,45.5,gen-1790000595-9E1Iya02TUQByZZvMvzp,Anthropic,993,2828,False,0.001227,False
2026-09-21T14:23:15+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1793.2,1793.3,3770.4,81,40.5,gen-1790000598-v0UUqL4aOsHWzZVFnLzE,Amazon Bedrock,1287,3191,False,0.00138,False
2026-09-21T14:23:18+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1388.9,1388.9,3569.3,74,33.5,gen-1790000601-Ifkc4oVp1IO2wOO0LIae,Anthropic,1196,3100,False,0.001281,False
2026-09-21T14:23:19+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1427.1,1427.1,4319.7,86,29.4,gen-1790000601-kZFqkKj8HVxJlBHEicsC,Amazon Bedrock,1242,3455,False,0.00147,False
2026-09-21T14:23:19+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,914.2,914.2,3667.5,98,35.2,gen-1790000601-cVrpAJqgLYygxdeK7B6e,Anthropic,737,2860,False,0.00165,False
2026-09-21T14:23:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2773.4,2773.4,3856.6,93,84.9,gen-1790000603-b7iqirn5Js9YpXhySvH9,Amazon Bedrock,1419,3342,False,0.001578,False
2026-09-21T14:23:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1733.7,1733.7,4428.9,121,44.5,gen-1790000603-0AIubp3emx2mnDTIByL0,Anthropic,1048,4063,False,0.001992,False
2026-09-21T14:23:25+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2081.0,2081.0,4799.1,135,49.3,gen-1790000607-5opiY5pQxsDmwifyECOk,Amazon Bedrock,1539,4200,False,0.002193,False
2026-09-21T14:23:26+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1683.6,1683.6,3613.2,77,39.4,gen-1790000609-FneOifd4gWwXuXiW56EL,Anthropic,1156,3129,False,0.00132,False
2026-09-21T14:23:29+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1720.5,1720.6,3575.4,81,43.1,gen-1790000611-62iS6bpRqAlDtbXgw94U,Amazon Bedrock,1177,3298,False,0.00138,False
2026-09-21T14:23:29+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1716.0,1716.0,3516.7,77,42.2,gen-1790000611-LK6vBeTVArJi0N1qlIyp,Anthropic,1201,3255,False,0.001326,False
2026-09-21T14:23:29+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2199.4,2199.4,3858.5,84,50.0,gen-1790000612-v4IObhDE8ebNFo6h4uOj,Amazon Bedrock,1779,3548,False,0.001434,False
2026-09-21T14:23:30+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1415.0,1415.0,4070.1,86,32.0,gen-1790000613-tJVLAm2u4ilV0M7hyl40,Anthropic,1146,3518,False,0.001473,False
2026-09-21T14:23:31+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1643.9,1644.0,4444.3,121,42.9,gen-1790000613-h7pOIPScLi3WSvLvHQAh,Amazon Bedrock,1495,3970,False,0.001992,False
2026-09-21T14:23:31+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1702.1,1702.1,4334.3,108,40.7,gen-1790000614-I0lxSlfCjLBEEeM6G6uX,Anthropic,1414,4010,False,0.001794,False
2026-09-21T14:23:37+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2047.1,2047.1,3757.6,84,48.5,gen-1790000620-Q1VZH7VJQs1DQr94IpKc,Amazon Bedrock,1531,3248,False,0.001419,False
2026-09-21T14:23:40+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1609.4,1609.4,3705.1,77,36.3,gen-1790000622-UvqzHM1YR3AVtCXSiGbg,Anthropic,1058,3411,False,0.001329,False
2026-09-21T14:23:40+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1959.5,1959.5,4039.2,74,35.1,gen-1790000623-NnnbPKnSTUmYilIlnVC0,Amazon Bedrock,1496,3043,False,0.001281,False
2026-09-21T14:23:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1238.7,1238.8,3539.7,82,35.2,gen-1790000623-6KGHnIn2F6CgtmR2gleo,Anthropic,808,3071,False,0.001401,False
2026-09-21T14:23:42+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2440.7,2440.7,3468.0,86,82.7,gen-1790000625-eQjAipGwG4pa6o5jcIpc,Amazon Bedrock,1491,3325,False,0.00147,False
2026-09-21T14:23:42+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1959.8,1959.8,3460.6,84,55.3,gen-1790000625-Sa2WJNm73GqvqD7DcKIU,Anthropic,1081,3214,False,0.001446,False
2026-09-21T14:23:43+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1728.1,1728.1,4663.0,121,40.9,gen-1790000625-V2wWZT7kjMzRa79lJ25Y,Amazon Bedrock,1332,3926,False,0.001995,False
2026-09-21T14:23:46+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1661.1,1661.1,4934.4,127,38.5,gen-1790000629-VDKVgo5Vyp0KAZVU58IZ,,,,,,False
2026-09-21T14:23:49+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1694.7,1694.8,4870.0,79,24.6,gen-1790000632-28EIpLNPgCTLtQeY8POr,Amazon Bedrock,1558,4652,False,0.001344,False
2026-09-21T14:23:50+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1426.2,1426.3,3501.9,77,36.6,gen-1790000632-aiVTPZTlBuzZ4oaZVgk2,Anthropic,1048,3271,False,0.001332,False
2026-09-21T14:23:50+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1702.4,1702.4,5141.9,199,57.6,gen-1790000632-umNlOWJgvwuU9XGD0sSR,,,,,,False
2026-09-21T14:23:54+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1045.1,1045.1,3058.3,74,36.3,gen-1790000636-FM28XS32YVQYTtkxLMZC,Anthropic,927,2932,False,0.001281,False
2026-09-21T14:23:54+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1724.3,1724.4,3830.1,94,44.2,gen-1790000636-XXWhPYMEbVrT3bWWcn2Y,Amazon Bedrock,1581,3525,False,0.00159,False
2026-09-21T14:23:54+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1670.9,1670.9,4201.4,90,35.2,gen-1790000636-VjmddkNU4Pew54o6VcJk,Anthropic,1532,3825,False,0.001539,False
2026-09-21T14:23:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2141.6,2141.6,4540.9,109,45.0,gen-1790000638-FZWh41PkE5Z0zobnshWy,,,,,,False
2026-09-21T14:23:58+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1355.1,1355.2,5480.3,108,25.9,gen-1790000641-kqhZBQvR5zNQ2snOnnhp,Anthropic,1239,3665,False,0.001797,False
2026-09-21T14:24:01+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1611.0,1611.0,3031.4,69,47.9,gen-1790000643-5DCeXxzsdYpm0FpzrOX6,,,,,,False
2026-09-21T14:24:03+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1458.9,1458.9,3883.2,77,31.3,gen-1790000645-1YBNNop7cr5EMLqqLcBs,Anthropic,998,3346,False,0.001329,False
2026-09-21T14:24:03+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1966.6,1966.6,3846.2,79,41.5,gen-1790000645-fbLB9eoToBB8RqWECIQa,Amazon Bedrock,1421,3291,False,0.001359,False
2026-09-21T14:24:05+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1515.8,1515.9,3397.6,69,36.1,gen-1790000648-RyMhPovv9FgWUyKQd1yY,Anthropic,1110,2884,False,0.001203,False
2026-09-21T14:24:06+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1668.5,1668.5,3361.0,84,49.0,gen-1790000648-tRQPb4tIXJGVa9AAwcaG,Amazon Bedrock,1287,3046,False,0.001443,False
2026-09-21T14:24:06+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1598.9,1598.9,3466.6,84,44.4,gen-1790000649-ditVGWPeOGvAaEWsAxn0,Anthropic,1304,3315,False,0.00144,False
2026-09-21T14:24:10+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1643.9,1643.9,4184.8,121,47.2,gen-1790000652-vVOyvJAzQcqVPwHKvvvO,Amazon Bedrock,1376,3870,False,0.001998,False
2026-09-21T14:24:10+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1772.9,1772.9,3788.3,95,46.6,gen-1790000653-7zw2Cva1oRRjqTqckUMI,Anthropic,1314,3371,False,0.001611,False
2026-09-21T14:24:12+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3052.8,3052.8,4290.7,72,57.4,gen-1790000655-SMZ1xJR3Dkl7S3fj4dta,Amazon Bedrock,2215,3504,False,0.001248,False
2026-09-21T14:24:15+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2383.2,2383.2,6005.5,71,19.3,gen-1790000659-NooKAQXiuj6OHmQGTsmr,Anthropic,1347,3111,False,0.001236,False
2026-09-21T14:24:16+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,5733.8,5733.9,6288.2,81,144.3,gen-1790000660-bs0ODbEzu9tuyyq9CHA3,Amazon Bedrock,1582,3316,False,0.001386,False
2026-09-21T14:24:19+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2351.5,2351.5,3725.5,81,58.2,gen-1790000662-Wr0bssIVfZaMyGwW6mcc,Anthropic,806,2359,False,0.001389,False
2026-09-21T14:24:20+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3415.8,3415.8,5281.4,86,45.6,gen-1790000664-Zqt5ZQlPdT4CTUMFzAKa,,,,,,False
2026-09-21T14:24:21+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2727.7,2727.7,4859.3,84,38.9,gen-1790000665-WXEAKHsbvxsg4hzGEyRq,,,,,,False
2026-09-21T14:24:26+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2982.7,2982.8,9637.5,120,17.9,gen-1790000669-uxRttt3Vunr61CRmuobs,Amazon Bedrock,2211,8454,False,0.001986,False
2026-09-21T14:24:26+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2002.4,2002.4,4736.7,108,39.1,gen-1790000669-cDHP6Ei5JDBcHuekKn55,,,,,,False
2026-09-21T14:24:28+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1845.6,1845.6,3712.9,72,38.0,gen-1790000671-ccHfLXIPcaeisdOj8brQ,Amazon Bedrock,1354,3146,False,0.001257,False
2026-09-21T14:24:29+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1268.7,1268.8,3269.0,76,37.5,gen-1790000671-ccXXh1mdI42ERzBvE60E,Anthropic,1093,2935,False,0.001308,False
2026-09-21T14:24:30+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1591.4,1591.4,3657.3,92,44.0,gen-1790000672-LWtdivov8CSCPGunXZpd,Amazon Bedrock,1437,3398,False,0.001551,False
2026-09-21T14:24:31+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1413.5,1413.5,3667.8,81,35.5,gen-1790000674-EitYvdlwTLoHUGZ9T6YM,Anthropic,1073,3078,False,0.001389,False
2026-09-21T14:24:35+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1905.1,1905.1,3605.5,85,49.4,gen-1790000677-li5NZfNajgOxjzS1S879,Amazon Bedrock,1404,3167,False,0.001458,False
2026-09-21T14:24:35+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1668.6,1668.6,4178.1,92,36.3,gen-1790000677-Lw4xk4JnqXOeQErCXVKD,Anthropic,1147,3451,False,0.001557,False
2026-09-21T14:24:40+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2096.7,2096.7,8551.4,108,16.6,gen-1790000683-f3aYoPyo7Tyeir3XdGsD,Amazon Bedrock,1351,3780,False,0.001797,False
2026-09-21T14:24:41+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2559.3,2559.3,8639.1,103,16.8,gen-1790000685-Q9YTq4z8klqVRyv2PeYQ,Anthropic,1307,3806,False,0.001725,False
2026-09-21T14:24:42+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3167.9,3167.9,5872.8,72,26.2,gen-1790000685-RgrqO5lnv9yNyNFrZmOm,Amazon Bedrock,1345,3127,False,0.001248,False
2026-09-21T14:24:42+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2694.3,2694.3,8068.6,78,14.3,gen-1790000685-Wu671FbYhQiNjUbD12F0,Anthropic,1124,3013,False,0.001344,False
2026-09-21T14:24:44+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,4885.7,4885.7,4887.6,81,43701.5,gen-1790000687-elbm1lPr70iOmMUWsmMd,Amazon Bedrock,1191,2943,False,0.001389,False
2026-09-21T14:24:44+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,4058.7,4058.7,5274.4,74,60.1,gen-1790000687-ZKtYcLSdvDcthRBzucHL,Anthropic,1108,2882,False,0.00129,False
2026-09-21T14:24:49+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2232.0,2232.0,4872.7,84,31.4,gen-1790000692-WieB2SNewG08BIKPRdb2,Amazon Bedrock,1249,3142,False,0.001446,False
2026-09-21T14:24:53+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,3234.2,3234.2,5670.4,84,34.1,gen-1790000697-RuM164qZhYr5JUKSPTIC,Anthropic,1134,3203,False,0.00144,False
2026-09-21T14:24:54+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3259.3,3259.3,5932.7,108,40.0,gen-1790000698-b7hq7jzUnyk7r8eZnny6,Amazon Bedrock,1508,3941,False,0.001794,False
2026-09-21T14:24:55+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1626.9,1626.9,7427.8,108,18.4,gen-1790000697-TglzmqwxxlbiuiwZLT86,Anthropic,1167,3822,False,0.001806,False
2026-09-21T14:24:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1415.7,1415.7,4127.5,78,28.4,gen-1790000698-ZhgaiTHrKaERSd5eJCm2,Amazon Bedrock,1185,2935,False,0.001335,False
2026-09-21T14:24:56+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1893.7,1893.7,4098.7,77,34.5,gen-1790000699-aF68odIOqfNiMcPzFm70,Anthropic,1139,3494,False,0.001323,False
2026-09-21T14:24:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,3228.2,3228.2,3819.6,75,125.1,gen-1790000699-1fYyJoIt56OB2VwSutxL,Amazon Bedrock,2407,3084,False,0.001293,False
2026-09-21T14:24:57+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,2265.1,2265.1,4420.3,82,37.6,gen-1790000700-kLaoopoQwht0PQOss7q5,Anthropic,1230,3347,False,0.001404,False
2026-09-21T14:25:04+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1759.4,1759.4,3670.8,87,45.0,gen-1790000706-hUHQQxFmE4FZ8l1M9i1l,Amazon Bedrock,1376,3498,False,0.001488,False
2026-09-21T14:25:04+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1438.7,1438.7,2794.9,81,59.0,gen-1790000707-Ss6BskWqSbXPFxSaxt4d,Anthropic,1140,2664,False,0.001395,False
