ts,arm,model,ok,http_status,error,provider_reported,ttfb_ms,ttft_ms,total_ms,output_tokens,decode_tps,gen_id,gen_provider_name,gen_latency_ms,gen_generation_time_ms,is_byok,total_cost,warmup
2026-09-21T14:35:56+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,5574.7,5574.7,7760.9,116,52.6,gen-1790001362-me0OgkpLIvtwyrOUPMvb,Amazon Bedrock,1745,4087,False,0.001884,False
2026-09-21T14:35:57+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1889.7,1889.7,4577.1,96,35.4,gen-1790001360-znL33Ir4W27Oqbt24QoE,Anthropic,1104,3402,False,0.001584,False
2026-09-21T14:35:59+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2403.9,2403.9,3728.6,58,43.0,gen-1790001362-9bWZi9qPwI0GE3cJye0u,Amazon Bedrock,1470,2894,False,0.001002,False
2026-09-21T14:36:10+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1736.6,1736.6,3672.4,73,37.2,gen-1790001372-9Z7U81PLZ0krKI8j9YMc,Anthropic,959,2988,False,0.001227,False
2026-09-21T14:36:11+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2711.7,2711.7,4321.6,69,42.2,gen-1790001374-V41hyL7asunjdWUgu6gs,Amazon Bedrock,1510,3082,False,0.00117,False
2026-09-21T14:36:14+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1272.7,1272.7,2951.7,72,42.3,gen-1790001376-UQoCFzEAtbZ44eJCaWI2,Anthropic,917,2587,False,0.001215,False
2026-09-21T14:36:14+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1528.6,1528.6,3002.9,70,46.8,gen-1790001376-JvqmPDK3gESbNwFD8oYg,Amazon Bedrock,1236,2710,False,0.001197,False
2026-09-21T14:36:20+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1291.0,1291.0,2790.4,73,48.0,gen-1790001382-h4QALiomS8eARSHQE4Wv,,,,,,False
2026-09-21T14:36:21+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,2012.4,2012.5,3988.6,102,51.1,gen-1790001383-4iiSSJXDC02HheE7gu0d,Amazon Bedrock,1461,3740,False,0.001674,False
2026-09-21T14:36:24+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1151.6,1151.6,3331.2,87,39.5,gen-1790001387-AZ8twwHTxTqcjqJzDSkx,Anthropic,956,3149,False,0.001449,False
2026-09-21T14:36:25+00:00,or_default,anthropic/claude-sonnet-4.5,True,200,,Amazon Bedrock,1644.7,1644.8,2976.8,58,42.8,gen-1790001387-PL2fHszmbG0UjRAJUZcC,Amazon Bedrock,1410,2727,False,0.001002,False
2026-09-21T14:36:30+00:00,or_pinned,anthropic/claude-sonnet-4.5,True,200,,Anthropic,1394.2,1394.2,3463.3,73,34.8,gen-1790001392-ab5WM9Xf538VcMfO24cC,Anthropic,1208,3271,False,0.001227,False
